AHT_eff_age55plus_SBP_female1,eq_2dis1,Smoking_eff1,eq_dem1,eq_male1,smoker_log1,smoker_log2,AHT_eff_age55plus_DBP_male1,Statins_dropout_rate1,Statins_eff_HDL_male1,HC_statins_presc_Q20plus1,AHT_comp1,Weight_eff1,eq_ihd1,Weight_comp1,HC_smoker_ref1,HC_statins_presc_Q20minus1,AHT_eff_age55minus_SBP1,eq_poor1,Statins_logeff_extra_female1,AHT_eff_age55plus_SBP_male1,Statins_comp1,HC_aht_presc_Q20minus1,AHT_eff_age55plus_DBP_female1,gender_log1,gender_log2,eq_lc1,Statins_eff_HDL_female1,eth_log1,eth_log2,eth_log3,eth_log4,AHT_dropout_rate1,eq_age1,HC_weight_ref1,QRisk_log1,QRisk_log2,QRisk_log3,QRisk_log4,QRisk_log5,eq_stroke1,SES_log1,SES_log2,SES_log3,SES_log4,SES_log5,AHT_eff_age55minus_DBP1,age_log1,age_log2,age_log3,age_log4,HC_takeup_noneligible1,eq_4dis1,Statins_eff_female1,QRisk_extra_logrr1,Statins_logeff_extra_male1,eq_3dis1,HC_aht_presc_Q20plus1,Statins_eff_male1
-8.983871246574532066e+00,-5.262698985412655323e-02,1.553813553146635718e-01,-2.398297823868260348e-01,7.489864735615236416e-04,8.930992066162924976e-04,-2.964758122433458487e-01,-3.140771612622069942e+00,5.417445053535235172e-02,3.692112936429148284e-02,1.445779042277699489e-01,5.258680115984432080e-01,-1.490889994209412039e+00,-6.790085808300862225e-02,7.570318350493592252e-01,3.540931321885779082e-02,2.022003047941215576e-02,-5.745355044873698525e+00,-3.131555772107115498e-02,-1.584196479185317474e-01,-7.865307072921826403e+00,4.795176880598719382e-01,1.507887260923564295e-02,-3.639555181607008194e+00,-5.116303720794814457e-03,8.101361512915183916e-02,-2.010153516905582860e-01,2.445340818746338449e-02,3.397518564614566017e-03,1.593395472262582047e-02,-1.368554664706919839e-03,-1.282181794786335094e-01,4.296454205471513660e-02,-2.699616018718331741e-04,2.749687907130252129e-01,-4.301713600838570351e-01,8.357212700845825099e-03,4.358485012812432502e-01,6.378402464288074336e-01,8.171494904173891571e-01,-1.030981290961837243e-01,2.400327817785649805e-03,-2.979699285901069375e-02,-1.887020886243217371e-02,4.013308476808275307e-04,2.132962203707482740e-01,-3.551237990793110200e+00,-4.624037256976661903e-01,1.139809466375033085e-03,4.131847137757780897e-01,3.808019997591122197e-01,6.479525227022971123e-02,-6.031381317963942917e-02,-1.085190523639912641e+00,0.000000000000000000e+00,-2.129244660623221264e-01,-7.000208348766470690e-02,2.529197030254491316e-02,-1.240302079746596453e+00
-8.774706922930645803e+00,-5.376694136226751325e-02,1.546141056996155894e-01,-2.078108677857921915e-01,1.548092354232155155e-03,1.275766895329006039e-03,-2.998652523073383480e-01,-3.109742625973732633e+00,4.640445388686113837e-02,4.011453977144795874e-02,1.411142127551997250e-01,5.517670575622060092e-01,-1.491097269678718584e+00,-6.193254493859342430e-02,7.058885712882638774e-01,3.904615933763032343e-02,2.000920347859900736e-02,-3.274415021169588158e+00,-4.105126316109251883e-02,-6.449006228975666388e-02,-7.556667828827292155e+00,4.657277643795798561e-01,1.485641697600936610e-02,-3.370165885829709218e+00,-1.972799903273713545e-03,7.108696459304833515e-02,-1.353457410788440618e-01,2.513474235918644606e-02,-2.342381649875103968e-03,3.606751229576217466e-02,-3.903106348723677475e-03,-1.521827682035647722e-01,3.932468970535522163e-02,-3.454994870812467351e-04,2.729299462752330374e-01,-4.303281787735432906e-01,5.751184246620949687e-03,4.326163469018226015e-01,6.293902028361690881e-01,8.508101864778814249e-01,-1.147592748310135857e-01,4.591001756221875854e-03,-2.677078765323646220e-02,-9.813104578505820949e-03,9.112674334277995336e-03,2.141728661097193898e-01,-3.148064680459214504e+00,-4.671187214564915813e-01,2.909397790493558830e-03,4.044008460575718167e-01,5.386416050290375734e-01,5.773342178146981946e-02,-4.915065853525015654e-02,-1.154340373679585641e+00,0.000000000000000000e+00,-1.855427987860845118e-01,-6.151984814114649924e-02,2.368926362491459436e-02,-1.233217235366826259e+00
-9.167335652997238071e+00,-6.628773778173559228e-02,1.555474754807794624e-01,-2.949547966513908492e-01,1.095133951922011789e-03,-1.470878166107955848e-03,-2.994946356340805194e-01,-2.939403848956997578e+00,5.051136333607884193e-02,5.061776381976246242e-02,1.413415492571397925e-01,6.444078453757063896e-01,-1.504723092572181953e+00,-6.289018238575516673e-02,3.394804011344245698e-01,3.704994328107793361e-02,2.003797795897457185e-02,-7.902581614077284655e+00,-3.299270628219014984e-02,-8.780900488585016705e-02,-7.253753846357053447e+00,5.006872603129672861e-01,1.471387836457492201e-02,-3.525225608473352867e+00,-1.308222401521446461e-03,7.678025694082867003e-02,-1.610367979971853158e-01,4.180546017120636421e-02,-2.992281966872416504e-04,2.042114427129857260e-02,-9.482164614936759023e-03,-1.418458329245756433e-01,2.875760242914045250e-02,-1.590005650585734069e-04,2.738633801992452765e-01,-4.538166094685825436e-01,7.810661026508663313e-03,4.223231774923849047e-01,6.272935836731196035e-01,8.481116054345776423e-01,-1.278415113536972847e-01,-9.749880262622670837e-03,-1.951094193448171116e-02,-6.417901962609982337e-03,1.932729342154242830e-02,2.227963143374497301e-01,-3.766851611817480627e+00,-4.572847257883034811e-01,2.540208836695151927e-03,4.114905690502747015e-01,4.057378121397119397e-01,7.947308625960619599e-02,-5.462795492668115482e-02,-1.154537653472768488e+00,0.000000000000000000e+00,-1.781644467279464572e-01,-7.181253194110588656e-02,2.366141629246478612e-02,-1.216926186421122047e+00
-9.017186610399617663e+00,-6.707991740880747678e-02,1.584700910140041941e-01,-2.247428150846431938e-01,-3.008244862492475639e-04,-4.439769781895389783e-04,-2.901106016477255634e-01,-3.008567471761836476e+00,4.896079086140193992e-02,2.987382201371759777e-02,1.433743930309012704e-01,5.783469765257549522e-01,-1.496107577382460585e+00,-6.871505699788767185e-02,4.595407407509309317e-01,3.400642109743753916e-02,2.039770974034074008e-02,-4.730430004398016308e+00,-3.912064176452419856e-02,-1.761736622310207667e-01,-7.780278866483822497e+00,5.386231661500431311e-01,1.594018392374640936e-02,-3.270166895719095468e+00,3.551983530613727312e-03,7.131776632623169909e-02,-1.733957332111267235e-01,5.365480791161601759e-02,1.854168328034679327e-05,2.689088415893349515e-02,-2.080387377446180422e-02,-9.019594289828788969e-02,3.787621391686808725e-02,-4.958646301329383901e-04,2.741854254088343934e-01,-4.490132535987888529e-01,-8.185645396954571718e-03,4.430571812940646836e-01,6.447978699302062688e-01,8.516860484957082811e-01,-1.127243059107661399e-01,-4.436302798705498915e-03,-2.258746720806503391e-02,-4.820648896710190770e-03,-2.363472594708992264e-03,2.320305017212440091e-01,-5.133700065453638217e+00,-4.647286423815430445e-01,-3.965463868626488246e-03,4.124377335457187210e-01,4.141970457151112894e-01,5.900956505226863380e-02,-4.008578572034705856e-02,-1.214606624267394297e+00,0.000000000000000000e+00,-1.493570515005410715e-01,-5.875395854255056893e-02,2.374341681784080879e-02,-1.215454704880561287e+00
-8.942033298891642445e+00,-6.606135245723671057e-02,1.504936377405270143e-01,-1.811168502002470093e-01,1.318142463630453485e-03,2.178601145775065692e-03,-2.971910647574328435e-01,-2.663776800960086177e+00,3.596090350820577153e-02,2.372971567741890414e-02,1.386061870378711147e-01,4.918932554592338469e-01,-1.502707752426378107e+00,-6.193620820131480464e-02,4.634694048210662443e-01,3.386737929441716033e-02,2.062735824491385150e-02,-8.920251334767295148e+00,-2.839675010776346320e-02,-1.674854773887254344e-01,-7.388601030439997608e+00,5.617599994988787815e-01,1.570356373471315861e-02,-3.506028647918129959e+00,1.110993540691628196e-03,7.025817638707149149e-02,-8.761386058404560528e-02,4.789787559849871534e-02,-3.963100700548670072e-03,1.453876679972911264e-02,-1.335937991282389742e-02,-1.417923227805551190e-01,5.895172223813215096e-02,-1.673685428206027174e-04,2.731728466643328912e-01,-4.299239672958964920e-01,5.419519065789642209e-03,4.323359102658194675e-01,6.386793560509680390e-01,8.400550827852342195e-01,-1.298222530956171794e-01,-1.488564730064809551e-03,-2.346273243758043026e-02,-7.845205326134391255e-03,9.693641620027806244e-03,2.184017953390729183e-01,-4.844378063257569700e+00,-4.691719570472012157e-01,1.974420525546335351e-03,4.098524528355585450e-01,4.765117824462188345e-01,5.657380809804964800e-02,-2.503208770633376032e-02,-1.139072206946574628e+00,0.000000000000000000e+00,-1.926836556181127647e-01,-7.870878112350057632e-02,2.368213179751887942e-02,-1.234973075726749858e+00
-9.027712615451211065e+00,-5.714993468532657966e-02,1.619723082652875512e-01,-1.851197973734731439e-01,1.106327399567202724e-03,1.565713176136418429e-03,-2.869167984006137373e-01,-2.668373870808168125e+00,5.318604307006961213e-02,4.203850691430070091e-02,1.443477073121762766e-01,4.501701237557820812e-01,-1.519553591435246487e+00,-5.595394863555168408e-02,6.454874506674707080e-01,3.693920389570425067e-02,1.948490414471723553e-02,-3.775040947765143873e+00,-3.274825835475742020e-02,-1.699112209933809070e-01,-7.667160300777591253e+00,4.742996827923646186e-01,1.587010907070611487e-02,-3.795320896357519569e+00,-1.784434012919346472e-03,7.619521301721100814e-02,-1.473257789837086329e-01,3.572724287504565333e-02,-5.487311373613780463e-03,2.215903725336540106e-02,-1.240266373862020620e-02,-1.444788749473027989e-01,6.347712234353716787e-02,-2.659615552190881501e-04,2.775914314170044861e-01,-4.489134218112966201e-01,-1.090261074389015702e-03,4.438448018207240553e-01,6.465971404645214360e-01,8.505769929475101021e-01,-1.362832437845512279e-01,4.718797636216799998e-03,-1.312527287839446860e-02,-1.076853434517442698e-02,1.189564511489582185e-02,2.354635853872845408e-01,-4.560692438378965541e+00,-4.673985277885698841e-01,-1.684961753919975505e-03,4.036210241127804466e-01,5.019225238712400339e-01,6.558473655744481712e-02,-3.238754679659280877e-02,-1.145806112835139778e+00,0.000000000000000000e+00,-2.272508510894168665e-01,-6.677897291722506568e-02,2.352073943597043221e-02,-1.224615319401156199e+00
-9.062288405186135876e+00,-5.984591537079569229e-02,1.494596175262329907e-01,-2.029991309416365741e-01,1.857891628072918513e-03,-2.166857487768666934e-03,-2.963248346501498043e-01,-3.088126962652474106e+00,3.096636047197031533e-02,4.950692233837405976e-02,1.420510259746516069e-01,6.245954053787992066e-01,-1.504743729041296385e+00,-6.865781864106298982e-02,6.058518267002073188e-01,3.540725863107351684e-02,2.057629768878468240e-02,-5.175826356676708428e+00,-3.269268620166225492e-02,-8.365249892974833956e-02,-7.449561378290831648e+00,4.715010866462461259e-01,1.456391107438879950e-02,-3.679385950529968419e+00,-8.458227808429792313e-03,7.452580410562058277e-02,-9.488996801322302499e-02,4.086606523398136903e-03,1.818631923282940576e-03,1.252775084965296673e-02,-2.452707649583313679e-02,-1.485050253207548798e-01,4.507129763318820648e-02,-1.703883583748669957e-04,2.712290002428319746e-01,-4.331525862404074223e-01,-5.946213476547852067e-03,4.322833781889088289e-01,6.304785274955179153e-01,8.486222609488730528e-01,-1.127890855720454499e-01,4.092210321424502237e-03,-9.004303314361337268e-03,-1.266720799612975831e-02,-1.642286596520818598e-03,2.262906005659860442e-01,-4.696595891435050518e+00,-4.697628192346829379e-01,-3.274370362214671531e-04,3.970003766581312599e-01,5.878445191585258689e-01,5.865427710932563654e-02,-6.380792215173790305e-02,-1.141275127499630226e+00,0.000000000000000000e+00,-2.011945174105580492e-01,-5.277370720755242967e-02,2.618323349585093343e-02,-1.249376306668135150e+00
-8.857652746856373938e+00,-6.414129353055728067e-02,1.388233416205534310e-01,-1.955214966779177943e-01,1.322435792581444329e-03,6.849448139951050916e-03,-2.978414737100796850e-01,-3.195333008177358991e+00,4.962931316958559685e-02,4.152367348644520062e-02,1.403813184681837467e-01,5.566006259069344875e-01,-1.501410253455587984e+00,-7.670987142779232826e-02,5.522462435947582682e-01,3.652691934687363889e-02,2.073784438510879388e-02,-5.479168161757241862e+00,-4.629053212303622933e-02,-1.417146219628324377e-01,-7.779601196374397176e+00,4.424844005308553041e-01,1.483098956017912459e-02,-3.473076983867748879e+00,-5.826859453600621679e-03,7.554602045546085498e-02,-1.884408248236595917e-01,3.796330109783649376e-02,-3.214811266323913154e-03,3.479513062281919950e-02,-2.050591149421996523e-02,-1.326547290678563029e-01,5.143003738927567903e-02,-2.142421841094846154e-04,2.758443944318064167e-01,-4.530971178340690297e-01,-8.588187276758880301e-03,4.552173006465266569e-01,6.373050621057740894e-01,8.493177940481579924e-01,-1.121732744935135945e-01,-5.616502709091218681e-03,-2.243138936958764471e-02,-1.922284837075197844e-02,-8.791225917943448417e-04,2.199913563350712198e-01,-6.060392918621085201e+00,-4.666808651122344442e-01,-8.894740364299916560e-03,4.070061998374300272e-01,5.060395946432946213e-01,4.743092306013849818e-02,-4.570176777239391697e-02,-1.104518274299161051e+00,0.000000000000000000e+00,-2.184348082800020574e-01,-7.213813549332936947e-02,2.904486047541779414e-02,-1.237705651134860307e+00
-8.643171362198668106e+00,-6.693236451894114813e-02,1.502843875963666143e-01,-2.081179933244329538e-01,8.658450061968747885e-04,-3.997767090067437176e-03,-2.972482402752829045e-01,-3.349374345622881943e+00,2.942022823325796121e-02,3.697320482232129002e-02,1.396058404460144564e-01,5.166393256934422862e-01,-1.496409491257074009e+00,-6.011548126315420515e-02,4.689516754995828318e-01,3.764424531648805777e-02,2.027560476579604726e-02,-6.404514279424763146e+00,-4.120454841357998332e-02,-1.140112715541792276e-01,-7.328604139924606464e+00,5.250069089692023239e-01,1.536938437952173157e-02,-3.735773682519116345e+00,4.081448442535488830e-03,6.776787969205244622e-02,-1.141247212861856430e-01,3.792044483337396465e-02,6.309977394783055672e-03,1.870779460661903260e-02,-4.099093631000849496e-03,-1.383318959860586617e-01,4.664970242950174789e-02,-1.996328801471398918e-04,2.739504564681660148e-01,-4.487398262957718598e-01,3.356353791424048437e-04,4.374316529719894930e-01,6.281696427175569308e-01,8.621228929519765272e-01,-1.120706378221265481e-01,1.084995794333760977e-02,-4.149153117762192228e-02,-1.537563141197616223e-02,3.800322305418274513e-03,2.305400607148830328e-01,-3.175805572936793997e+00,-4.582142409376304681e-01,-3.560032026851529981e-03,4.074364626869514394e-01,4.468249850508818621e-01,6.456999457431014666e-02,-4.186250900230104044e-02,-1.142552923337946336e+00,0.000000000000000000e+00,-1.721658710903515577e-01,-6.296211851542289628e-02,2.513779225138546361e-02,-1.226083527246994098e+00
-8.895529147219559007e+00,-7.921563371330339609e-02,1.564807950199542941e-01,-1.922898108457238298e-01,1.513238656020750826e-03,1.153473177413301192e-03,-2.954427746883124262e-01,-2.733269064947253302e+00,5.500627891761725868e-02,3.535203980122715584e-02,1.451345503079018162e-01,5.183727264011058766e-01,-1.513469116143650872e+00,-7.269636335337503752e-02,4.282799537921743172e-01,3.364647635647807777e-02,2.027956472404376931e-02,-4.892366265141375514e+00,-4.711251285492043528e-02,-2.075935036106945630e-01,-7.667128564501633825e+00,5.297452770158693758e-01,1.521490925037546557e-02,-3.651564934826128983e+00,6.343788853922278752e-03,8.088696277629933706e-02,-1.103062379256289360e-01,3.075425213182209766e-02,4.882850574878239841e-03,3.942046890163309475e-02,1.310453101258113665e-02,-1.506081581286986271e-01,5.096688103493100114e-02,-4.268499065397606635e-04,2.737443510231891142e-01,-4.257465711516532081e-01,4.820513199127221884e-03,4.319621939673466970e-01,6.293780713945092975e-01,8.625999912087839450e-01,-1.081954791067896160e-01,-5.854901352755555698e-03,-3.553102973443324208e-02,-8.787841171338038604e-03,4.844004274814850408e-03,2.289678631935777309e-01,-4.316670406184591968e+00,-4.714355120650075559e-01,4.386439420849885980e-03,4.105754747990706388e-01,5.260748655813769492e-01,7.509349762509630322e-02,-3.918474299234553371e-02,-1.143804248561876236e+00,0.000000000000000000e+00,-1.820133894356181781e-01,-5.955254593166447313e-02,2.924957231177723049e-02,-1.235458229093623128e+00
-9.019350732768511847e+00,-6.085697706499274690e-02,1.531757148202041174e-01,-1.913914739959918787e-01,1.797851210785113372e-03,-3.750920279313058828e-03,-2.997294029205651578e-01,-2.901122619458718521e+00,4.855655497774125778e-02,5.101832334275314268e-02,1.426838407192287383e-01,5.235815569115886969e-01,-1.506640950580284466e+00,-7.512176521109199812e-02,6.196781387665976082e-01,3.695830586612428720e-02,1.964625169721733941e-02,-2.893010828225816677e+00,-4.382967502698511403e-02,-1.449010454456236274e-01,-7.707928901578791070e+00,5.035251523156846210e-01,1.550093309915578574e-02,-3.568888231386132315e+00,-1.079362968210470508e-03,7.968060702352465496e-02,-1.754345442879762240e-01,3.387062470373049250e-02,-1.051256209855087090e-04,5.961993576126967814e-03,-2.061544666549922772e-02,-1.248837524358574619e-01,5.216448261697326227e-02,-7.134306572121996786e-05,2.800987764462578022e-01,-4.212246541819380519e-01,3.956498228397304674e-03,4.509377729997150475e-01,6.403043625902439251e-01,8.530846269310220498e-01,-1.295595831937025599e-01,1.182426763103794874e-03,-3.592438017369175424e-02,-5.860238800143150774e-03,7.445365083403286677e-04,2.158277661923167778e-01,-5.465689269269098816e+00,-4.662958688404824081e-01,-1.129675734078343895e-02,4.154967713303992505e-01,5.370069851601595445e-01,3.019685592696216836e-02,-3.485326973814972806e-02,-1.167483648415834852e+00,0.000000000000000000e+00,-2.097784306452259440e-01,-8.207124624212983055e-02,2.641330257407965149e-02,-1.243090353336535836e+00
-9.229320873570056705e+00,-6.254885900749276861e-02,1.490408585609050429e-01,-2.039906718313499179e-01,1.649677645201521551e-03,-1.628762643875061086e-03,-2.952317122935758653e-01,-3.369478991804663259e+00,4.305099144341271306e-02,5.653001978320951193e-02,1.429792835519749783e-01,4.750987146694970464e-01,-1.503133777024684203e+00,-4.215400434800165019e-02,4.254941718497971537e-01,3.677194336467996122e-02,2.059629894013673135e-02,-5.508687019464487022e+00,-3.576877853461801066e-02,-9.362706125728717521e-02,-7.549098961833326626e+00,4.298170603948787138e-01,1.513616220523760977e-02,-3.429092588601085456e+00,3.515408564292628064e-03,7.050145707432381448e-02,-1.645622185981775731e-01,6.012951370015730268e-02,-7.444926849484171305e-04,2.543111128966610984e-02,7.904164363057859799e-03,-1.346807503274233819e-01,5.232343360019695716e-02,-3.636004523240304463e-04,2.777022238527374065e-01,-4.401211746183126827e-01,-1.014096459620413178e-02,4.327766735839401746e-01,6.285718617905601269e-01,8.399798520599039975e-01,-1.077552289478277414e-01,-4.550414613915153977e-03,-1.586040667861532416e-02,-9.879523872246779442e-04,1.537060682767941826e-03,2.273828878286354160e-01,-4.359713405649887186e+00,-4.676988141394163301e-01,-6.470900699826255022e-04,4.176255664350400076e-01,4.372735778866899126e-01,4.884878402906938505e-02,-4.765219620291142461e-02,-1.118249478034154754e+00,0.000000000000000000e+00,-1.228539877677014003e-01,-7.839620114127997252e-02,2.451828566162684436e-02,-1.222369061599153817e+00
-8.778969471903732114e+00,-6.196346386189466315e-02,1.484606757788835552e-01,-2.194437156609199968e-01,5.807359785336045979e-04,6.597478383214216806e-03,-3.088275532291815395e-01,-2.781264841831767587e+00,5.023685166652717277e-02,3.810841708090304675e-02,1.395613656968248961e-01,4.519382500042692374e-01,-1.509355495362733723e+00,-5.294759010402021876e-02,4.087385087177242693e-01,3.532909773079315197e-02,2.044506154620952948e-02,-6.291775284336654117e+00,-2.787789060061279106e-02,-1.870880650479956886e-01,-7.709547094881222584e+00,5.008768548675204269e-01,1.576406915840846204e-02,-3.786272108487528154e+00,-1.660401707874660081e-03,7.249006097966254059e-02,-1.408070887841356145e-01,4.591913567269074320e-02,1.046228424826458475e-03,4.093735302809398124e-02,-1.741996238286903226e-03,-1.275333724461769624e-01,5.505943715438425118e-02,-2.930899884845970848e-04,2.797701306327785020e-01,-4.342083473861689802e-01,-1.140264445561659998e-02,4.297060200003262609e-01,6.402077511493169393e-01,8.366705364339039885e-01,-9.442215718041933881e-02,5.583705262134174181e-03,-2.992508701805056404e-02,-1.822826086686553729e-02,3.501720536366963264e-03,2.207799073345115548e-01,-3.666919880886351013e+00,-4.660251790499674862e-01,-4.348915027556602038e-03,4.007322534992592278e-01,4.784627296962409848e-01,4.403918710282484633e-02,-5.113623998745642218e-02,-1.142650998322258360e+00,0.000000000000000000e+00,-2.049283515427040570e-01,-7.456514897379386275e-02,2.550048659387983696e-02,-1.209031901060605207e+00
-9.024989469712009438e+00,-6.024665966763771696e-02,1.513934117529005530e-01,-2.534401152912272304e-01,5.673084150675813085e-04,-1.928046569669410052e-03,-2.978690026578599270e-01,-3.327660606048358449e+00,6.480287482773181007e-02,3.084882109888682777e-02,1.389980861248424904e-01,5.589127511351589250e-01,-1.498254399786520308e+00,-4.593939267198331178e-02,5.573606563838542360e-01,3.748461709170260864e-02,2.051175252253406578e-02,-6.831112720442421349e+00,-4.097261300779562326e-02,-1.359198325269412033e-01,-7.632133631840828158e+00,5.134044228907740370e-01,1.587578668729547685e-02,-3.487161288421268601e+00,1.053629067028713029e-03,7.817101235168845419e-02,-1.075854727802973698e-01,2.680856855286202489e-02,-6.483390291096939855e-04,3.152590106205686860e-02,3.348450732614567313e-03,-1.157162514100303630e-01,4.822389850737777289e-02,-2.832830210421214464e-04,2.723006427696165743e-01,-4.442856932577769480e-01,-1.887489996192980544e-03,4.276233604332395077e-01,6.339261632771873156e-01,8.550051056454666121e-01,-1.424241820891971044e-01,4.151536478004381678e-03,-2.330190539666941729e-02,-1.715210746583153978e-02,-8.247002879715886747e-04,2.312003959654356511e-01,-5.307978402101316995e+00,-4.601308342757724490e-01,-1.766486988867075952e-03,4.148821041409110344e-01,5.231739661923279217e-01,5.460072128991971113e-02,-3.110991983386151433e-02,-1.145422910923790116e+00,0.000000000000000000e+00,-1.810860709392419776e-01,-6.112870406994956596e-02,2.445163935900929869e-02,-1.221106091496206858e+00
-8.995097508006157483e+00,-6.395019903221185742e-02,1.413225632959365929e-01,-1.891373365887106250e-01,1.363518482586558800e-03,2.763766345595018714e-03,-2.979302171738102412e-01,-3.180358528894918990e+00,5.737282594320515516e-02,3.723984292559637255e-02,1.400161919441015590e-01,5.052708721175520612e-01,-1.502871183166232028e+00,-7.778927304531092768e-02,4.765562148506319873e-01,3.847332158450372103e-02,2.027521222108525853e-02,-8.235830679230591755e+00,-4.299068023127772253e-02,-1.600568541500587971e-01,-7.847811668000015395e+00,4.851770085558672618e-01,1.531930019131709855e-02,-3.466427243194166063e+00,-4.749073646737409643e-04,7.982894318212786777e-02,-1.835325727150923791e-01,3.391904410518790242e-02,-6.241810223184860763e-03,4.866196577273312895e-02,-6.839791152735476623e-03,-1.515562960248901803e-01,6.776680430284497125e-02,-3.139897486417635771e-04,2.747465298451925997e-01,-4.379865080524984466e-01,-1.656875995685967370e-02,4.406165554290087938e-01,6.395302447150031933e-01,8.453949036842685061e-01,-1.061107653923320931e-01,1.171163933907142657e-02,-2.531163032060586293e-02,-1.866207471154263109e-02,8.995536827992780399e-04,2.323269708291686442e-01,-3.361979343029021017e+00,-4.745568200897262168e-01,8.891434342921371997e-03,4.045643811587678051e-01,5.270492478118505852e-01,3.796181237545882825e-02,-2.318425854060850166e-02,-1.197761147950411331e+00,0.000000000000000000e+00,-2.049505840551899272e-01,-7.723159751403715911e-02,2.949083850746319832e-02,-1.241532149754575931e+00
-9.053686139031329461e+00,-6.408978064354323156e-02,1.721125089623982418e-01,-2.300613827773682896e-01,1.072703071430176599e-03,-1.240790565332596570e-03,-3.068027645848681040e-01,-3.094849433409630368e+00,4.856492298981892469e-02,2.547748982233439402e-02,1.437643913394696105e-01,5.439490464908856016e-01,-1.502650943947798856e+00,-7.158704808386891216e-02,6.492788608585288168e-01,3.485525052176019489e-02,2.096311766477767027e-02,-8.130705780115430770e+00,-3.469291357450059177e-02,-1.845081341821555310e-01,-7.374716513806667706e+00,5.173444227808279283e-01,1.541304652469727490e-02,-3.709027463793855617e+00,-1.030963048554493083e-03,7.488944408674312603e-02,-1.292638953622867182e-01,4.803087624040922043e-02,-2.810395526717403020e-03,5.203566741839954490e-02,-1.929985489947304983e-02,-1.358129958286887484e-01,6.392350699517378165e-02,-2.277831764857212306e-04,2.775359438977062498e-01,-4.416861681178367860e-01,-4.547324483811658428e-03,4.259166391489375703e-01,6.298870850450568604e-01,8.661670118711238819e-01,-8.587042803821939851e-02,2.136685076156355674e-03,-2.709473514959075124e-02,-2.028952769529664482e-02,-1.654477386074893960e-04,2.310092649964334555e-01,-4.341286612075630380e+00,-4.697514996362932016e-01,-1.939992962434200453e-03,4.113905873917756972e-01,4.614787905585265304e-01,9.704328924414290514e-02,-5.372461481050971183e-02,-1.173173646862011310e+00,0.000000000000000000e+00,-2.443279506817683522e-01,-6.818772942848320973e-02,2.396866775749560349e-02,-1.222472637282320695e+00
-8.689130230371944208e+00,-6.225793662833383618e-02,1.547862769630494739e-01,-1.911077372468149016e-01,1.279866786812306877e-03,1.212966509960881900e-03,-3.013276073495502194e-01,-2.938562624707728776e+00,2.820946298931309437e-02,4.108370031729226268e-02,1.444952927182673041e-01,3.961185485900022285e-01,-1.510283327667875986e+00,-3.597792024397469812e-02,4.309075382787109221e-01,3.369073375324790898e-02,2.003961089874927923e-02,-2.367127672209248690e+00,-4.190203111970615402e-02,-1.456845160164145780e-01,-7.486183010787522463e+00,4.586349969202579424e-01,1.512398386143438099e-02,-3.352928852550722372e+00,-6.704561032298252121e-03,8.215040355069144762e-02,-1.362786369590564539e-01,2.160834460714562005e-02,4.154770096260662106e-03,4.335533508922988916e-02,-2.073010418382760511e-02,-1.233437555749537368e-01,4.448120326530752289e-02,-2.200514681604593173e-04,2.759427414548578650e-01,-4.415527959614229947e-01,1.477425750131753897e-04,4.440058930018150329e-01,6.516764646002396466e-01,8.467141973551128853e-01,-1.473233705198651045e-01,3.932042909422690542e-04,-3.493324556279752552e-02,-1.800798190527660991e-02,5.415798566764037925e-03,2.257788232982627097e-01,-3.770092835066655823e+00,-4.780969454235707849e-01,-2.406842624723382583e-03,4.058927873760823091e-01,4.545609861512471817e-01,4.908425609227233533e-02,-2.910022758980665425e-02,-1.109046581894300720e+00,0.000000000000000000e+00,-2.278057675629411860e-01,-6.432371272805326168e-02,1.826374322857711452e-02,-1.248148687636761345e+00
-9.151577094081362773e+00,-5.806041513380056501e-02,1.319367210319322414e-01,-2.005962033065219752e-01,4.981882952959078379e-04,4.150110767667893378e-04,-2.870923797439530745e-01,-3.221425488614098498e+00,6.370288035261305326e-02,4.007485096591521107e-02,1.422452823444917691e-01,5.471528931101242721e-01,-1.496823542770841398e+00,-6.653712839645563315e-02,4.878326778768011796e-01,3.551372861828969163e-02,2.195979554935313660e-02,-6.813839217890226507e+00,-4.913955691793524955e-02,-2.246625889876696647e-02,-7.470466724246511703e+00,5.127167847322984251e-01,1.582655394538368815e-02,-3.681653622790445723e+00,3.667011271850789678e-03,8.111667643000282368e-02,-5.415239887418349385e-02,2.968426373373987334e-02,5.322617112122815346e-03,4.965884952992282581e-02,-1.270673466562689813e-02,-1.451070156097265529e-01,5.590454179345125812e-02,-1.139125054668835757e-04,2.772636664212484447e-01,-4.394081770038535950e-01,-7.070950885657911267e-04,4.404296828682147114e-01,6.448370185543661481e-01,8.417862611019008012e-01,-1.217934850181550677e-01,-5.156861528018912878e-03,-1.163012805135895181e-02,4.588695403942907175e-04,1.003274587732913212e-02,2.183315301286938293e-01,-3.289103107374445667e+00,-4.693788475948537653e-01,5.724526379316990758e-03,4.146344920759684194e-01,5.062451056997896437e-01,5.857598613493535111e-02,-5.967423595954010618e-02,-1.109088720209847612e+00,0.000000000000000000e+00,-2.188368656086568664e-01,-6.548877243079120891e-02,2.120254829116923270e-02,-1.256394393760475126e+00
